Domain,Split,Text,Aspect,Category,Sentiment,Opinion,Is_Implicit_Aspect,Is_Implicit_Opinion,Text_Length
appsid,train,layanan transfer bi fast tambah buruk sering gangguan,"7,8",APP_PERFORMANCE,0,"5,6",False,False,8
appsid,train,saldo terpotong ke rekenening dituju tidak masuk,"0,1",NOTIFICATION_INFO,0,"1,2",False,False,7
appsid,train,saldo terpotong ke rekenening dituju tidak masuk,"5,7",TRANSACTION_TRANSFER,0,"5,7",False,False,7
appsid,train,bank yang lain tambah bagus pelayanannya,"-1,-1",FEATURES_PRODUCT,2,"4,5",True,False,6
appsid,train,ini bahkan tambah hancur,"-1,-1",FEATURES_PRODUCT,0,"3,4",True,False,4
appsid,train,sangat kecewa tidak bisa transaksi saldo ada,"4,5",TRANSACTION_TRANSFER,0,"2,4",False,False,7
appsid,train,sangat kecewa tidak bisa transaksi saldo ada,"5,6",NOTIFICATION_INFO,0,"-1,-1",False,True,7
appsid,train,sudah loding nya lama sangat pakai acara seperti ini lagi nih permata,"-1,-1",FEATURES_PRODUCT,0,"3,4",True,False,12
appsid,train,kok fitur untuk transfer gratis tiba tiba hilang yaa,"1,2",FEATURES_PRODUCT,0,"-1,-1",False,True,9
appsid,train,kok fitur untuk transfer gratis tiba tiba hilang yaa,"3,4",TRANSACTION_TRANSFER,0,"7,8",False,False,9
appsid,train,jadi bikin tidak nyaman,"-1,-1",FEATURES_PRODUCT,0,"3,4",True,False,4
appsid,train,lelet sangat,"-1,-1",APP_PERFORMANCE,0,"0,1",True,False,2
appsid,train,di pembaruan itu harusnya lebih baik dan lebih ringan aplikasinya,"1,2",APP_PERFORMANCE,0,"-1,-1",False,True,10
appsid,train,tolong diperbaiki kinerja sistemnya,"2,3",APP_PERFORMANCE,0,"0,2",False,False,4
appsid,train,login lama masih jadi kendala aplikasi ini,"0,1",AUTH_ACCESS,0,"4,5",False,False,7
appsid,train,minimal kalau pun mau menambahkan fitur baru sistemnya diupgrade juga biar tambah cepat dan tidak lama untuk menunggu login,"5,7",FEATURES_PRODUCT,2,"-1,-1",False,True,19
appsid,train,minimal kalau pun mau menambahkan fitur baru sistemnya diupgrade juga biar tambah cepat dan tidak lama untuk menunggu login,"18,19",AUTH_ACCESS,2,"12,13",False,False,19
appsid,train,lambat banget,"-1,-1",APP_PERFORMANCE,0,"0,1",True,False,2
appsid,train,ini bagaimana sih transaksi tidak bisa di pake,"3,4",TRANSACTION_TRANSFER,0,"4,6",False,False,8
appsid,train,mau bagus atas dana ataupun transfer gagal terus sudah sehari semalam,"5,6",TRANSACTION_TRANSFER,0,"6,7",False,False,11
appsid,train,makin kesini kok makin sering gangguan,"5,6",APP_PERFORMANCE,0,"-1,-1",False,True,6
appsid,train,lambat aplikasi nya,"-1,-1",APP_PERFORMANCE,0,"0,1",True,False,3
appsid,train,kenapa tidak ada lagi pertemuan melalui telepon anda kasbon,"6,7",CUSTOMER_SERVICE,0,"-1,-1",False,True,9
appsid,train,aku bayar tepat waktu terus,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,5
appsid,train,performa aplikasi sangat kurang terima kasih mohon diperbaiki,"0,1",APP_PERFORMANCE,0,"3,4",False,False,8
appsid,train,aplikasi nya sering pembaruan dan suka tidak bisa dibuka,"3,4",APP_PERFORMANCE,1,"-1,-1",False,True,9
appsid,train,aplikasi nya sering pembaruan dan suka tidak bisa dibuka,"6,9",APP_PERFORMANCE,1,"5,6",False,False,9
appsid,train,loading jadi makin lamaa,"0,1",APP_PERFORMANCE,0,"-1,-1",False,True,4
appsid,train,walau jaringan bagus,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,3
appsid,train,kenapa pertemuan melalui telepon anda mobile kali tidak kompatibel dengan perangkat android pergi tolong di benahi,"3,4",CUSTOMER_SERVICE,0,"-1,-1",False,True,16
appsid,train,kenapa pertemuan melalui telepon anda mobile kali tidak kompatibel dengan perangkat android pergi tolong di benahi,"8,9",APP_PERFORMANCE,0,"-1,-1",False,True,16
appsid,train,kenapa pertemuan melalui telepon anda mobile kali tidak kompatibel dengan perangkat android pergi tolong di benahi,"10,11",AUTH_ACCESS,0,"-1,-1",False,True,16
appsid,train,aplikasi berat dan lambaatt,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,4
appsid,train,tolong diperbaiki terima kasih,"-1,-1",FEATURES_PRODUCT,0,"0,2",True,False,4
appsid,train,tidak jelas,"-1,-1",FEATURES_PRODUCT,0,"0,2",True,False,2
appsid,train,mau login disuruh untuk daftar id,"1,2",AUTH_ACCESS,0,"-1,-1",False,True,6
appsid,train,mau login disuruh untuk daftar id,"4,5",ONBOARDING_KYC,0,"-1,-1",False,True,6
appsid,train,sudah di pembaruan bahkan makin kacaw,"2,3",APP_PERFORMANCE,0,"-1,-1",False,True,6
appsid,train,bingung mau transaksi nya gimana,"2,3",TRANSACTION_TRANSFER,0,"-1,-1",False,True,5
appsid,train,aplikasi lambat banyak lagnya,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,4
appsid,train,msih bagus dan cepat pas masuk di aplikasi nya,"-1,-1",FEATURES_PRODUCT,2,"1,2",True,False,9
appsid,train,tampilan pertama nya logo pertemuan melalui telepon anda yang sangatt lama sekali loading hampir 1 menit baru bisa terbuka,"0,1",UI_UX_DESIGN,0,"-1,-1",False,True,19
appsid,train,tampilan pertama nya logo pertemuan melalui telepon anda yang sangatt lama sekali loading hampir 1 menit baru bisa terbuka,"6,7",CUSTOMER_SERVICE,0,"-1,-1",False,True,19
appsid,train,tampilan pertama nya logo pertemuan melalui telepon anda yang sangatt lama sekali loading hampir 1 menit baru bisa terbuka,"12,13",APP_PERFORMANCE,0,"10,11",False,False,19
appsid,train,aplikasi nya berat dan lambat,"-1,-1",APP_PERFORMANCE,0,"4,5",True,False,5
appsid,train,kenapa sih lambat sangat mau di buka,"-1,-1",APP_PERFORMANCE,0,"2,3",True,False,7
appsid,train,keluar sendiri kalau tidak ada aktivitas,"0,2",APP_PERFORMANCE,0,"0,2",False,False,6
appsid,train,lagi menunggu loading nya lama benar hadehh,"2,3",APP_PERFORMANCE,0,"4,5",False,False,7
appsid,train,mau bagus atas dan lain - lain jadi sulit sangat kecewa,"-1,-1",FEATURES_PRODUCT,0,"9,11",True,False,11
appsid,train,soalnya saat aku mau kembali pakai button android tidak bisa,"-1,-1",FEATURES_PRODUCT,0,"8,10",True,False,10
appsid,train,sekarang sering keluar sendiri,"2,4",APP_PERFORMANCE,0,"2,4",False,False,4
appsid,train,lelet,"-1,-1",APP_PERFORMANCE,0,"0,1",True,False,1
appsid,train,susah loginnya,"-1,-1",FEATURES_PRODUCT,0,"0,1",True,False,2
appsid,train,hari ini tidak bisa login sama sekali,"2,5",AUTH_ACCESS,0,"2,4",False,False,7
appsid,train,aplikasi nya bahkan tidak bisa di buka,"-1,-1",FEATURES_PRODUCT,0,"3,5",True,False,7
appsid,train,aplikasi tidak bisa dibuka selalu error ketika akhir bulan penggajian,"1,4",APP_PERFORMANCE,0,"5,6",False,False,10
appsid,train,kenapa aplikasi tidak bisa dibuka,"2,5",APP_PERFORMANCE,0,"2,4",False,False,5
appsid,train,pulsa ada,"0,1",TRANSACTION_TRANSFER,0,"-1,-1",False,True,2
appsid,train,koneksi internet stabil,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,3
appsid,train,ini baru pembaruan kok keluar sendiri terus di ponsel aku samsung s24 ultra,"2,3",APP_PERFORMANCE,0,"-1,-1",False,True,13
appsid,train,ini baru pembaruan kok keluar sendiri terus di ponsel aku samsung s24 ultra,"4,6",APP_PERFORMANCE,0,"4,6",False,False,13
appsid,train,parah,"-1,-1",FEATURES_PRODUCT,0,"0,1",True,False,1
appsid,train,rumit kalau begini,"-1,-1",UI_UX_DESIGN,0,"0,1",True,False,3
appsid,train,kenapa tambah lama tambah lambat aplikasinya,"-1,-1",APP_PERFORMANCE,0,"4,5",True,False,6
appsid,train,mau tampilkan layar login saja lamanya meminta ampun apalagi kalau diluar rumah tidak pakai wifi,"3,4",AUTH_ACCESS,0,"-1,-1",False,True,15
appsid,train,bukannya tambah bagus bahkan tambah buruk kualitas pmobx nya,"-1,-1",FEATURES_PRODUCT,0,"5,6",True,False,9
appsid,train,pas mau login error aph tahu bengking tidak jelas,"2,3",AUTH_ACCESS,0,"3,4",False,False,9
appsid,train,aplikasi tidak bisa dibuka di ponsel xiaomi terus berhenti,"1,4",APP_PERFORMANCE,0,"1,3",False,False,9
appsid,train,penyimpanan masih banyak ruang,"0,1",APP_PERFORMANCE,0,"-1,-1",False,True,4
appsid,train,makin kesini makin rumit permata,"-1,-1",UI_UX_DESIGN,0,"3,4",True,False,5
appsid,train,biaya administrasi bulanannya rendah,"0,2",FEES_CHARGES,0,"3,4",False,False,4
appsid,train,saldo bisa nol persen,"0,1",NOTIFICATION_INFO,0,"-1,-1",False,True,4
appsid,train,saldo bisa nol persen,"3,4",INTEREST_RETURNS,0,"-1,-1",False,True,4
appsid,train,aplikasi juga cepat prosesnya,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,4
appsid,train,bulanannya mahal,"-1,-1",FEES_CHARGES,0,"1,2",True,False,2
appsid,train,di dalamnya juga lambat smua,"-1,-1",APP_PERFORMANCE,0,"3,4",True,False,5
appsid,train,ponsel sudah spek lumayan tinggi,"-1,-1",FEATURES_PRODUCT,1,"4,5",True,False,5
appsid,train,belum lagi hampir tiap harinya ada saja maintenence yang cukup lama,"-1,-1",FEATURES_PRODUCT,0,"10,11",True,False,11
appsid,train,sudah di install maupun uninstall berkali kali tetap tidak bisa digunakan,"-1,-1",FEATURES_PRODUCT,0,"8,10",True,False,11
appsid,train,tidak bisa di buka aplikasinya,"-1,-1",FEATURES_PRODUCT,0,"0,2",True,False,5
appsid,train,pembaruan aplikasi apa ini coo,"0,1",APP_PERFORMANCE,0,"-1,-1",False,True,5
appsid,train,versi baru kok bahkan makin tidak efektif,"0,1",APP_PERFORMANCE,0,"-1,-1",False,True,7
appsid,train,tidak bisa login sudah 2 hari,"0,3",AUTH_ACCESS,0,"0,2",False,False,6
appsid,train,tiba - tiba keluar sendiri,"3,5",APP_PERFORMANCE,0,"3,5",False,False,5
appsid,train,tidak jelas sangat sudah,"-1,-1",FEATURES_PRODUCT,0,"0,2",True,False,4
appsid,train,aplikasi kenapa jadi tidak bisa dibuka sih,"3,6",APP_PERFORMANCE,0,"3,5",False,False,7
appsid,train,baru pencet aplikasi pertemuan melalui telepon anda aku loading 10 detik langsung keluar lagi ada notifikasi aplikasi tidak berjalan sebagaimana mestinya,"5,6",CUSTOMER_SERVICE,0,"-1,-1",False,True,21
appsid,train,baru pencet aplikasi pertemuan melalui telepon anda aku loading 10 detik langsung keluar lagi ada notifikasi aplikasi tidak berjalan sebagaimana mestinya,"8,9",APP_PERFORMANCE,0,"-1,-1",False,True,21
appsid,train,baru pencet aplikasi pertemuan melalui telepon anda aku loading 10 detik langsung keluar lagi ada notifikasi aplikasi tidak berjalan sebagaimana mestinya,"15,16",NOTIFICATION_INFO,0,"-1,-1",False,True,21
appsid,train,kenapa sih kok tidak bisa transfer sekarang pertemuan melalui telepon anda me,"5,6",TRANSACTION_TRANSFER,0,"3,5",False,False,12
appsid,train,kenapa sih kok tidak bisa transfer sekarang pertemuan melalui telepon anda me,"9,10",CUSTOMER_SERVICE,0,"-1,-1",False,True,12
appsid,train,buruk ini aplikasi,"-1,-1",FEATURES_PRODUCT,0,"0,1",True,False,3
appsid,train,aplikasi lambat,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,2
appsid,train,terlalu lama membuka aplikasi,"-1,-1",FEATURES_PRODUCT,0,"1,2",True,False,4
appsid,train,makin buruk buruk lambat sangat,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,5
appsid,train,kecewa sangat sii,"-1,-1",FEATURES_PRODUCT,0,"0,1",True,False,3
appsid,train,sudah lama suka bertransaksi pakai mbanking pertemuan melalui telepon anda bahkan sekarang jadi serba error,"8,9",CUSTOMER_SERVICE,0,"14,15",False,False,15
appsid,train,loading nya lama,"0,1",APP_PERFORMANCE,0,"2,3",False,False,3
appsid,train,tolong diperbaiki soalny tidak bisa untuk transfer malah jadi kasih buruk ratingnya deh,"6,7",TRANSACTION_TRANSFER,0,"3,5",False,False,13
appsid,train,setiap buka aplikasi pertemuan melalui telepon anda aku menggunakan paket data internet selalu bermasalah tidak muncul login,"5,6",CUSTOMER_SERVICE,0,"-1,-1",False,True,17
appsid,train,setiap buka aplikasi pertemuan melalui telepon anda aku menggunakan paket data internet selalu bermasalah tidak muncul login,"9,11",TRANSACTION_TRANSFER,0,"-1,-1",False,True,17
appsid,train,setiap buka aplikasi pertemuan melalui telepon anda aku menggunakan paket data internet selalu bermasalah tidak muncul login,"16,17",AUTH_ACCESS,0,"13,14",False,False,17
appsid,train,habis di pembaruan kok pas buka mental keluar terus iya min,"2,3",APP_PERFORMANCE,0,"-1,-1",False,True,11
appsid,train,habis di pembaruan yang terbaru,"2,3",APP_PERFORMANCE,0,"-1,-1",False,True,5
appsid,train,sudah tidak bisa dibuka aplikasinya,"1,4",APP_PERFORMANCE,0,"1,3",False,False,5
appsid,train,sinyal internet bagus sudah keluar sendirid aplikasinya,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,7
appsid,train,sudah bersihkan cache sampai restart tetap aplikasi permatame tidak bisa buka,"4,5",APP_PERFORMANCE,0,"8,10",False,False,11
appsid,train,keluar sendiri aplikasi,"0,2",APP_PERFORMANCE,0,"0,2",False,False,3
appsid,train,aplikasi lemot,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,2
appsid,train,aplikasi perbankan paling lambat diantara aplikasi bank yang lain,"-1,-1",APP_PERFORMANCE,0,"3,4",True,False,9
appsid,train,kenapa enggak bisa login nih,"3,4",AUTH_ACCESS,0,"-1,-1",False,True,5
appsid,train,lambat dan berat,"-1,-1",APP_PERFORMANCE,0,"0,1",True,False,3
appsid,train,aplikasi berat bgt,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,3
appsid,train,lemott transaksi yang harusnya bisa lebih cepat bahkan makin lama,"1,2",TRANSACTION_TRANSFER,2,"6,7",False,False,10
appsid,train,pembaruan terus beda sama baca mobile yang simple satset,"0,1",APP_PERFORMANCE,0,"-1,-1",False,True,9
appsid,train,aplikasi sangat lama pada saat dibuka awal,"-1,-1",FEATURES_PRODUCT,0,"2,3",True,False,7
appsid,train,aplikasi lemot,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,2
appsid,train,butuh waktu lama untuk transaksi,"4,5",TRANSACTION_TRANSFER,0,"2,3",False,False,5
appsid,train,aplikasi lambat berat,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,3
appsid,train,aplikasi lelet,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,2
appsid,train,suka keluar sendiri,"1,3",APP_PERFORMANCE,0,"1,3",False,False,3
appsid,train,tolong diperbaiki nih aplikasi,"-1,-1",FEATURES_PRODUCT,0,"0,2",True,False,4
appsid,train,kenapa sekarang lambat kali iya pas buka apk,"-1,-1",APP_PERFORMANCE,0,"2,3",True,False,8
appsid,train,mau bayar qris suka kembali1,"2,3",TRANSACTION_TRANSFER,2,"3,4",False,False,5
appsid,train,setelah di pembaruan bahkan lambat sih,"2,3",APP_PERFORMANCE,0,"4,5",False,False,6
appsid,train,tidak bisa registrasi mbanking,"2,3",ONBOARDING_KYC,0,"0,2",False,False,4
appsid,train,udah dapat nomor laporan katanya 1 hari kerja atau kurang,"3,4",CUSTOMER_SERVICE,0,"9,10",False,False,10
appsid,train,udah ajuin laporan lewat gmail terus ada balasan suruh telpon,"7,8",CUSTOMER_SERVICE,0,"-1,-1",False,True,10
appsid,train,ngabisin pulsa saja,"1,2",TRANSACTION_TRANSFER,0,"-1,-1",False,True,3
appsid,train,lemot,"-1,-1",APP_PERFORMANCE,0,"0,1",True,False,1
appsid,train,membuat baterai samsumng m14 aku turun 10 dari awal hingga akhir pembuatan rekening,"-1,-1",FEATURES_PRODUCT,0,"5,6",True,False,13
appsid,train,- otp terlambat masuk,"1,2",AUTH_ACCESS,0,"-1,-1",False,True,4
appsid,train,respon lambat,"0,1",CUSTOMER_SERVICE,0,"1,2",False,False,2
appsid,train,- pembacaan data ktp untuk huruf ku menjadi otomat,"3,4",ONBOARDING_KYC,0,"-1,-1",False,True,9
appsid,train,- pembacaan data ktp untuk huruf ku menjadi otomat,"5,6",UI_UX_DESIGN,0,"-1,-1",False,True,9
appsid,train,mau logistik ini tidak bisa bisa,"-1,-1",FEATURES_PRODUCT,0,"3,5",True,False,6
appsid,train,lambat sangat ini aplikasi,"-1,-1",APP_PERFORMANCE,0,"0,1",True,False,4
appsid,train,awal nya benar membantu sangat untuk pembayaran ini itu karena biaya administrasi nya gratis tidak tahu kenapa sekarang sulit untuk bayar ini itu,"6,7",TRANSACTION_TRANSFER,2,"3,4",False,False,23
appsid,train,awal nya benar membantu sangat untuk pembayaran ini itu karena biaya administrasi nya gratis tidak tahu kenapa sekarang sulit untuk bayar ini itu,"10,12",FEES_CHARGES,2,"13,14",False,False,23
appsid,train,salalu tidak bisa karena saldo tidak cukup,"4,5",NOTIFICATION_INFO,0,"1,3",False,False,7
appsid,train,mau tambah waktu bahkan keluar sendiri,"4,6",APP_PERFORMANCE,0,"4,6",False,False,6
appsid,train,kita mau transaksi saja di untuk sulit sama aplikasi sendiri,"2,3",TRANSACTION_TRANSFER,0,"6,7",False,False,10
appsid,train,sering sangat error ini bukan masalah koneksi saja admin atm nya juga ikutan error ah kesal sangat benerrin dong sistem nya kasihan yang mau paymen bukannya mempermudah bahkan mempersulit,"8,9",CUSTOMER_SERVICE,0,"13,14",False,False,29
appsid,train,sering sangat error ini bukan masalah koneksi saja admin atm nya juga ikutan error ah kesal sangat benerrin dong sistem nya kasihan yang mau paymen bukannya mempermudah bahkan mempersulit,"9,10",TRANSACTION_TRANSFER,0,"13,14",False,False,29
appsid,train,aku suka produk tabungan permatame ib,"2,3",FEATURES_PRODUCT,2,"1,2",False,False,6
appsid,train,aku suka produk tabungan permatame ib,"3,4",FEATURES_PRODUCT,2,"-1,-1",False,True,6
appsid,train,sayang aplikasi nya lambat banget,"-1,-1",APP_PERFORMANCE,0,"3,4",True,False,5
appsid,train,kalau transaksi buru2,"1,2",TRANSACTION_TRANSFER,0,"-1,-1",False,True,3
appsid,train,aplikasi ini tidak bisa diandalkan,"-1,-1",FEATURES_PRODUCT,0,"2,4",True,False,5
appsid,train,biar cepat proses loading dan klik2 nya sat set,"3,4",APP_PERFORMANCE,2,"1,2",False,False,9
appsid,train,di ponsel aku aplikasi lambat,"-1,-1",APP_PERFORMANCE,0,"4,5",True,False,5
appsid,train,jika transaksi saja pakai internet,"1,2",TRANSACTION_TRANSFER,0,"-1,-1",False,True,5
appsid,train,jika buka aplikasi seharusnya tidak pakai internet jadi lebih cepat,"-1,-1",FEATURES_PRODUCT,2,"9,10",True,False,10
appsid,train,pokoknya tiru lah masalah kecepatan dan keamanan nya,"4,5",APP_PERFORMANCE,0,"-1,-1",False,True,8
appsid,train,pokoknya tiru lah masalah kecepatan dan keamanan nya,"6,7",SECURITY_FRAUD,0,"-1,-1",False,True,8
appsid,train,pakai qris lama,"1,2",TRANSACTION_TRANSFER,0,"2,3",False,False,3
appsid,train,tranfer lama,"-1,-1",FEATURES_PRODUCT,0,"1,2",True,False,2
appsid,train,masak transfer ke bank rakyat indonesia saldo sudah ke potong,"1,2",TRANSACTION_TRANSFER,0,"-1,-1",False,True,10
appsid,train,masak transfer ke bank rakyat indonesia saldo sudah ke potong,"6,7",NOTIFICATION_INFO,0,"-1,-1",False,True,10
appsid,train,semoga bisa membantu dan memberikan pelayanan terbaik kepada masyarakat untuk melakukan transaksi secara daring,"5,6",CUSTOMER_SERVICE,2,"6,7",False,False,14
appsid,train,semoga bisa membantu dan memberikan pelayanan terbaik kepada masyarakat untuk melakukan transaksi secara daring,"11,12",TRANSACTION_TRANSFER,2,"-1,-1",False,True,14
appsid,train,sering error makin kesini,"-1,-1",APP_PERFORMANCE,0,"0,2",True,False,4
appsid,train,aku kecewa sama pertemuan melalui telepon anda ini,"5,6",CUSTOMER_SERVICE,0,"1,2",False,False,8
appsid,train,saat ini lagi ada kebutuhan pendidikan anak mendesak maka aku sudah beberapa kali pengajuan bagus atas kita di aplikasi pertemuan melalui telepon anda aku selalu di tolak dengan tidak berikan alasan tolak,"13,14",ONBOARDING_KYC,2,"14,15",False,False,32
appsid,train,aku telepon telpon centrenya coba ajukan bagus atas loan di aplikasi pertemuan melalui telepon anda aku dan selalu di tolak,"1,2",CUSTOMER_SERVICE,2,"6,7",False,False,20
appsid,train,mohon maaf aku kecewa,"-1,-1",FEATURES_PRODUCT,0,"3,4",True,False,4
appsid,train,aplikasi mobile banking paling rumit lucu,"-1,-1",UI_UX_DESIGN,0,"4,5",True,False,6
appsid,train,mandang fisik sangat pertemuan melalui telepon anda aku di ponsel infinix smart hd 9 saja tidak bisa karena prangkat tidak mendukung parah benar mandang fisik kesal,"5,6",CUSTOMER_SERVICE,1,"-1,-1",False,True,26
appsid,train,fitur sih lengkap,"0,1",FEATURES_PRODUCT,2,"2,3",False,False,3
appsid,train,lambat sangat aplikasi mohon diperbaiki terima kasih terima kasih,"-1,-1",APP_PERFORMANCE,0,"3,5",True,False,9
appsid,train,selalu lambat logistik ini nya kalau lagi urgent,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,8
appsid,train,resi pengiriman kenapa tidak bisa di tampilkan,"0,1",NOTIFICATION_INFO,0,"3,5",False,False,7
appsid,train,bisanya langsung kirim agak repot,"-1,-1",FEATURES_PRODUCT,0,"4,5",True,False,5
appsid,train,aplikasi nya juga masih lemot,"-1,-1",APP_PERFORMANCE,0,"4,5",True,False,5
appsid,train,habis pembaruan ke versi lebih tinggi,"1,2",APP_PERFORMANCE,1,"-1,-1",False,True,6
appsid,train,habis pembaruan ke versi lebih tinggi,"3,4",APP_PERFORMANCE,1,"5,6",False,False,6
appsid,train,aplikasi tidak bisa dibuka,"1,4",APP_PERFORMANCE,0,"1,3",False,False,4
appsid,train,tidak bisa dipakai disemua sistem android tolong dong diperbaiki lagi,"-1,-1",FEATURES_PRODUCT,0,"0,2",True,False,10
appsid,train,setelah pembaruan mau masuk akun loading lama,"1,2",APP_PERFORMANCE,0,"-1,-1",False,True,7
appsid,train,setelah pembaruan mau masuk akun loading lama,"5,6",APP_PERFORMANCE,0,"5,7",False,False,7
appsid,train,sering bug meminta tolong diperbaiki,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,5
appsid,train,buka aplikasi ini kok lama banget,"-1,-1",FEATURES_PRODUCT,0,"4,5",True,False,6
appsid,train,gangguan terus,"0,1",APP_PERFORMANCE,0,"-1,-1",False,True,2
appsid,train,transfer sama isi ulang gagal melulu,"0,1",TRANSACTION_TRANSFER,0,"4,5",False,False,6
appsid,train,aplikasi buruk lemotnya 7 turunan,"-1,-1",FEATURES_PRODUCT,0,"1,2",True,False,5
appsid,train,jaringan internet stabil wifi pun juga bagus tetap saja tidak mau sat setengah aduh,"-1,-1",FEATURES_PRODUCT,2,"6,7",True,False,14
appsid,train,aku tidak pernah lupa password,"3,5",AUTH_ACCESS,0,"1,3",False,False,5
appsid,train,mau transaksi bahkan katanya password salah,"1,2",TRANSACTION_TRANSFER,0,"-1,-1",False,True,6
appsid,train,mau transaksi bahkan katanya password salah,"4,5",AUTH_ACCESS,0,"-1,-1",False,True,6
appsid,train,saya reset password,"1,3",AUTH_ACCESS,0,"-1,-1",False,True,3
appsid,train,mana aku habis transfer ke rekening permata,"3,4",TRANSACTION_TRANSFER,0,"-1,-1",False,True,7
appsid,train,makin buruk,"-1,-1",FEATURES_PRODUCT,0,"0,2",True,False,2
appsid,train,setiap pengajuan pasti di tolak melulu,"1,2",ONBOARDING_KYC,0,"-1,-1",False,True,6
appsid,train,hasil dicancel dari pihak kai dan uangnya tidak bisa dikembalikan karena melebihi batas bayar,"-1,-1",FEATURES_PRODUCT,0,"7,9",True,False,14
appsid,train,masa untuk bayar tiket kereta lama sangat konfirmasi ke pihak kai nya,"3,4",CUSTOMER_SERVICE,0,"5,6",False,False,12
appsid,train,tolong perbaiki lagi bug nya juga,"-1,-1",APP_PERFORMANCE,0,"3,4",True,False,6
appsid,train,- aplikasi lambat sangat - ada bug yang selalu meminta logistik ini 2 kali ketika kita masuk ke aplikasi - fitur histori transaksi yang sudah dipahami,"20,21",FEATURES_PRODUCT,0,"-1,-1",False,True,26
appsid,train,- aplikasi lambat sangat - ada bug yang selalu meminta logistik ini 2 kali ketika kita masuk ke aplikasi - fitur histori transaksi yang sudah dipahami,"22,23",TRANSACTION_TRANSFER,0,"-1,-1",False,True,26
appsid,train,tidak bisa lihat sisa saldo kita setelah setiap transaksi,"4,5",NOTIFICATION_INFO,0,"0,2",False,False,9
appsid,train,terima kasih sudah bikin aplikasi ini sangat berat dioperasikan lebih berat dari blu dari baca digital bahkan aku jadi malas bertransaksi,"-1,-1",APP_PERFORMANCE,0,"7,8",True,False,21
appsid,train,uang jadi kesimpan dan tidak boros cocok lah untuk rekening saving walau biaya administrasinya kemahalan dengan benefit yang didapat kalau bisa diperberat lagi sampai ponsel sengebut apapun chipset - nya tidak bisa buka,"12,13",FEES_CHARGES,0,"-1,-1",False,True,33
appsid,train,sering lemot,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,2
appsid,train,tolong di perbaiki,"-1,-1",FEATURES_PRODUCT,0,"2,3",True,False,3
appsid,train,aplikasi ini lambat sangat srg pembaruan terus dan terus,"5,6",APP_PERFORMANCE,0,"2,3",False,False,9
appsid,train,undangan pengajuan kita lewat mesin atm tenornya kurang panjang,"1,2",ONBOARDING_KYC,0,"-1,-1",False,True,9
appsid,train,undangan pengajuan kita lewat mesin atm tenornya kurang panjang,"5,6",TRANSACTION_TRANSFER,0,"7,8",False,False,9
appsid,train,aku baru pembaruan 2hari yang lalu,"2,3",APP_PERFORMANCE,0,"-1,-1",False,True,6
appsid,train,saat akan melakukan trasfer selalu gagal karena saldo tidak cukup,"7,8",NOTIFICATION_INFO,0,"5,6",False,False,10
appsid,train,tetap tidak bisa tf,"-1,-1",FEATURES_PRODUCT,0,"1,3",True,False,4
appsid,train,tolong pertemuan melalui telepon anda bagaimana cara mengatasinya,"3,4",CUSTOMER_SERVICE,0,"-1,-1",False,True,8
appsid,train,satu kata untuk aplikasi ini lambat,"-1,-1",APP_PERFORMANCE,0,"5,6",True,False,6
appsid,train,aplikasi loading lama perbaiki lagi sistem server nya,"1,2",APP_PERFORMANCE,0,"1,3",False,False,8
appsid,train,aplikasi loading lama perbaiki lagi sistem server nya,"6,7",APP_PERFORMANCE,0,"-1,-1",False,True,8
appsid,train,kenapa baru di abdate tidak bisa di buka,"-1,-1",FEATURES_PRODUCT,0,"4,6",True,False,8
appsid,train,selalu lambat tidak mengerti sudah,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,5
appsid,train,paket jaringan bagus pakai wifi bagus,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,6
appsid,train,tolong di perbaiki lagi,"-1,-1",FEATURES_PRODUCT,0,"2,3",True,False,4
appsid,train,lambat sekali aplikasinya,"-1,-1",APP_PERFORMANCE,0,"0,1",True,False,3
appsid,train,sulit pada saat mau bayar atau transaksi menggunakan qr,"6,7",TRANSACTION_TRANSFER,0,"0,1",False,False,9
appsid,train,internet aku juga oke,"-1,-1",FEATURES_PRODUCT,1,"3,4",True,False,4
appsid,train,terlalu banyak pasword dan sudah benar memasukan password,"7,8",AUTH_ACCESS,0,"-1,-1",False,True,8
appsid,train,gagal terus,"-1,-1",APP_PERFORMANCE,0,"0,1",True,False,2
